CustomerID,Recency,Frequency,Monetary,NumOrders,NumUniqueProducts,TotalQuantity,AvgQuantity,TotalSpent,AvgOrderValue,StdOrderValue,FirstPurchase,LastPurchase,MainCountry,CustomerLifespan,Cluster,Algorithm_Used,Auto_Profile
16887,35,1,192.33,1,35,156,4.33,192.33,5.34,6.71,2011-11-04 14:07:00,2011-11-04 14:07:00,United Kingdom,0,0,K-Means,Passive Customers
16889,195,3,1578.67,3,112,925,6.85,1578.67,11.69,7.27,2011-01-07 10:47:00,2011-05-29 11:05:00,United Kingdom,142,4,K-Means,Lost Customers
16891,2,5,742.43,5,166,265,1.42,742.43,3.99,3.35,2010-12-03 11:35:00,2011-12-08 11:15:00,United Kingdom,369,1,K-Means,Loyal Customers
16892,1,5,518.19,5,87,236,2.43,518.19,5.34,5.15,2011-06-09 11:35:00,2011-12-08 13:18:00,United Kingdom,182,1,K-Means,Loyal Customers
16893,367,1,145.93,1,44,62,1.38,145.93,3.24,2.51,2010-12-08 12:06:00,2010-12-08 12:06:00,United Kingdom,0,4,K-Means,Lost Customers
16895,65,1,202.27,1,57,91,1.47,202.27,3.26,2.77,2011-10-06 12:15:00,2011-10-06 12:15:00,United Kingdom,0,0,K-Means,Passive Customers
16897,299,2,289.78,2,37,73,1.97,289.78,7.83,4.51,2011-01-30 11:52:00,2011-02-13 15:02:00,United Kingdom,14,4,K-Means,Lost Customers
16898,26,3,501.03,3,150,412,2.62,501.03,3.19,3.8,2010-12-06 12:23:00,2011-11-13 15:44:00,United Kingdom,342,1,K-Means,Loyal Customers
16899,8,6,1271.06,6,80,520,4.23,1271.06,10.33,9.49,2010-12-14 13:11:00,2011-12-02 12:03:00,United Kingdom,352,1,K-Means,Loyal Customers
16900,17,3,887.11,3,78,833,10.54,887.11,11.23,7.28,2011-10-07 13:17:00,2011-11-23 10:32:00,United Kingdom,46,0,K-Means,Passive Customers
16902,116,1,1706.88,1,43,629,14.3,1706.88,38.79,40.92,2011-08-15 14:17:00,2011-08-15 14:17:00,United Kingdom,0,0,K-Means,Passive Customers
16903,29,1,363.2,1,50,247,4.41,363.2,6.49,5.84,2011-11-10 15:32:00,2011-11-10 15:32:00,United Kingdom,0,0,K-Means,Passive Customers
16904,4,16,3653.75,16,387,1984,2.98,3653.75,5.49,7.15,2010-12-07 13:29:00,2011-12-05 13:10:00,United Kingdom,362,2,K-Means,Loyal Customers
16905,5,7,3037.6,7,117,1381,6.94,3037.6,15.26,16.74,2010-12-03 10:43:00,2011-12-04 14:01:00,United Kingdom,366,1,K-Means,Loyal Customers
16906,82,4,559.59,4,74,263,3.06,559.59,6.51,11.66,2011-04-05 12:30:00,2011-09-19 11:49:00,United Kingdom,166,1,K-Means,Loyal Customers
16907,29,5,928.76,5,89,286,2.04,928.76,6.63,10.31,2010-12-09 16:52:00,2011-11-10 18:04:00,United Kingdom,336,1,K-Means,Loyal Customers
16909,72,1,379.14,1,18,436,24.22,379.14,21.06,16.13,2011-09-28 16:45:00,2011-09-28 16:45:00,United Kingdom,0,0,K-Means,Passive Customers
16910,4,8,1508.96,8,318,884,1.62,1508.96,2.77,2.64,2011-09-09 14:14:00,2011-12-05 12:51:00,United Kingdom,86,2,K-Means,Loyal Customers
16912,29,11,2555.58,11,88,1025,10.25,2555.58,25.56,14.89,2011-01-20 15:42:00,2011-11-11 12:18:00,United Kingdom,294,1,K-Means,Loyal Customers
16913,290,1,113.44,1,8,82,10.25,113.44,14.18,22.61,2011-02-22 12:56:00,2011-02-22 12:56:00,United Kingdom,0,4,K-Means,Lost Customers
16914,36,1,183.76,1,25,112,3.73,183.76,6.13,10.19,2011-11-03 15:27:00,2011-11-03 15:27:00,United Kingdom,0,0,K-Means,Passive Customers
16915,9,6,621.6800000000001,6,46,132,2.32,621.68,10.91,20.27,2011-03-01 09:52:00,2011-11-30 16:39:00,United Kingdom,274,1,K-Means,Loyal Customers
16916,24,2,562.41,2,129,431,3.17,562.41,4.14,3.48,2010-12-02 13:14:00,2011-11-16 12:08:00,United Kingdom,348,1,K-Means,Loyal Customers
16917,277,1,391.52,1,9,232,25.78,391.52,43.5,37.56,2011-03-08 11:55:00,2011-03-08 11:55:00,United Kingdom,0,4,K-Means,Lost Customers
16918,50,6,1068.82,6,97,721,5.63,1068.82,8.35,6.41,2011-01-26 17:37:00,2011-10-21 12:50:00,United Kingdom,267,1,K-Means,Loyal Customers
16919,156,11,2592.25,11,141,1403,4.3,2592.25,7.95,8.31,2010-12-06 12:52:00,2011-07-06 13:35:00,United Kingdom,212,1,K-Means,Loyal Customers
16921,61,1,154.18,1,50,154,2.8,154.18,2.8,2.43,2011-10-09 16:22:00,2011-10-09 16:22:00,United Kingdom,0,0,K-Means,Passive Customers
16923,12,19,7069.08,19,313,3344,5.34,7069.08,11.29,13.36,2010-12-12 11:06:00,2011-11-27 13:00:00,United Kingdom,350,2,K-Means,Loyal Customers
16924,21,3,829.89,3,69,467,5.77,829.89,10.25,9.51,2011-09-16 12:54:00,2011-11-18 12:53:00,United Kingdom,62,0,K-Means,Passive Customers
16926,371,1,230.25,1,14,35,2.5,230.25,16.45,9.16,2010-12-03 13:42:00,2010-12-03 13:42:00,United Kingdom,0,4,K-Means,Lost Customers
16927,116,3,543.05,3,5,993,165.5,543.05,90.51,88.09,2010-12-13 11:57:00,2011-08-16 11:10:00,United Kingdom,245,1,K-Means,Loyal Customers
16928,80,17,2814.7,17,69,2092,10.25,2814.7,13.8,13.81,2010-12-01 15:21:00,2011-09-20 15:10:00,United Kingdom,292,1,K-Means,Loyal Customers
16929,4,7,1295.39,7,51,929,12.06,1295.39,16.82,6.44,2011-07-07 12:39:00,2011-12-06 08:37:00,United Kingdom,151,1,K-Means,Loyal Customers
16930,26,3,378.89,3,47,339,6.4,378.89,7.15,9.27,2011-10-02 14:25:00,2011-11-13 16:13:00,United Kingdom,42,0,K-Means,Passive Customers
16931,5,21,4554.87,21,448,3134,3.54,4554.87,5.14,3.83,2010-12-05 11:40:00,2011-12-04 13:15:00,United Kingdom,364,2,K-Means,Loyal Customers
16932,53,1,150.23000000000002,1,44,82,1.71,150.23,3.13,2.52,2011-10-17 14:12:00,2011-10-17 14:12:00,United Kingdom,0,0,K-Means,Passive Customers
16933,1,2,563.23,2,42,288,6.55,563.23,12.8,12.27,2011-04-14 13:33:00,2011-12-08 12:54:00,United Kingdom,237,1,K-Means,Loyal Customers
16934,55,2,931.03,2,59,397,6.51,931.03,15.26,9.1,2011-10-16 12:25:00,2011-10-16 12:40:00,United Kingdom,0,0,K-Means,Passive Customers
16936,26,1,261.9,1,56,171,3.05,261.9,4.68,4.87,2011-11-14 11:04:00,2011-11-14 11:04:00,United Kingdom,0,0,K-Means,Passive Customers
16938,9,4,2711.6800000000003,4,212,2533,10.78,2711.68,11.54,54.18,2011-02-04 09:34:00,2011-12-01 10:20:00,United Kingdom,300,1,K-Means,Loyal Customers
16940,52,3,3049.88,3,226,2169,7.11,3049.88,10.0,6.68,2011-02-23 12:27:00,2011-10-18 13:15:00,United Kingdom,237,1,K-Means,Loyal Customers
16942,13,9,1904.99,9,159,805,2.91,1904.99,6.88,5.85,2011-04-26 11:59:00,2011-11-27 12:40:00,United Kingdom,215,1,K-Means,Loyal Customers
16943,212,3,816.73,3,23,145,4.39,816.73,24.75,13.82,2011-01-25 14:00:00,2011-05-12 11:57:00,United Kingdom,106,4,K-Means,Lost Customers
16945,22,19,4345.5,19,137,2725,10.94,4345.5,17.45,6.97,2010-12-16 17:49:00,2011-11-18 11:39:00,United Kingdom,336,2,K-Means,Loyal Customers
16947,236,1,406.48,1,21,312,14.86,406.48,19.36,5.47,2011-04-18 09:38:00,2011-04-18 09:38:00,United Kingdom,0,4,K-Means,Lost Customers
16948,139,3,435.02,3,15,1614,84.95,435.02,22.9,15.69,2011-01-18 10:58:00,2011-07-24 12:46:00,United Kingdom,187,1,K-Means,Loyal Customers
16949,4,6,1286.27,6,57,791,13.18,1286.27,21.44,43.56,2011-01-27 12:11:00,2011-12-06 11:07:00,United Kingdom,312,1,K-Means,Loyal Customers
16950,57,3,1178.56,3,39,644,15.33,1178.56,28.06,29.84,2010-12-07 15:20:00,2011-10-14 09:06:00,United Kingdom,310,1,K-Means,Loyal Customers
16951,135,3,1277.75,3,73,1318,15.33,1277.75,14.86,7.26,2011-02-08 14:58:00,2011-07-28 12:05:00,United Kingdom,169,1,K-Means,Loyal Customers
16952,109,2,167.61,2,16,92,5.75,167.61,10.48,8.55,2011-08-22 12:58:00,2011-08-22 13:03:00,United Kingdom,0,0,K-Means,Passive Customers
16953,30,1,20.8,1,1,10,10.0,20.8,20.8,,2011-11-09 15:54:00,2011-11-09 15:54:00,United Kingdom,0,0,K-Means,Passive Customers
16954,1,9,2085.08,9,40,1054,19.52,2085.08,38.61,35.49,2010-12-15 10:41:00,2011-12-09 09:46:00,United Kingdom,358,1,K-Means,Loyal Customers
16955,185,4,518.67,4,18,266,10.64,518.67,20.75,9.65,2010-12-01 13:31:00,2011-06-08 10:36:00,United Kingdom,188,4,K-Means,Lost Customers
16956,18,1,308.74,1,16,114,7.12,308.74,19.3,12.12,2011-11-22 08:56:00,2011-11-22 08:56:00,United Kingdom,0,0,K-Means,Passive Customers
16957,239,2,416.64,2,15,172,10.75,416.64,26.04,17.91,2011-03-03 09:25:00,2011-04-14 13:56:00,United Kingdom,42,4,K-Means,Lost Customers
16959,87,1,117.35,1,7,49,7.0,117.35,16.76,9.24,2011-09-13 15:03:00,2011-09-13 15:03:00,United Kingdom,0,0,K-Means,Passive Customers
16960,39,3,507.05,3,92,304,3.01,507.05,5.02,4.13,2011-04-01 11:54:00,2011-11-01 11:35:00,United Kingdom,213,1,K-Means,Loyal Customers
16961,116,1,234.17,1,14,125,8.93,234.17,16.73,3.75,2011-08-15 13:46:00,2011-08-15 13:46:00,United Kingdom,0,0,K-Means,Passive Customers
16963,187,1,110.55,1,7,35,5.0,110.55,15.79,1.97,2011-06-05 13:48:00,2011-06-05 13:48:00,United Kingdom,0,4,K-Means,Lost Customers
16965,227,1,201.19,1,26,291,11.19,201.19,7.74,8.33,2011-04-27 12:08:00,2011-04-27 12:08:00,United Kingdom,0,4,K-Means,Lost Customers
16966,8,7,2154.97,7,8,1981,70.75,2154.97,76.96,61.49,2011-04-13 14:17:00,2011-12-01 13:40:00,United Kingdom,231,1,K-Means,Loyal Customers
16967,189,1,319.02,1,21,333,15.86,319.02,15.19,6.27,2011-06-03 14:24:00,2011-06-03 14:24:00,United Kingdom,0,4,K-Means,Lost Customers
16968,4,2,439.43,2,31,326,10.52,439.43,14.18,5.54,2011-08-24 10:51:00,2011-12-05 15:02:00,United Kingdom,103,0,K-Means,Passive Customers
16969,39,3,650.41,3,42,816,19.43,650.41,15.49,7.38,2011-06-01 12:10:00,2011-10-31 13:12:00,United Kingdom,152,0,K-Means,Passive Customers
16971,38,1,357.21,1,40,72,1.76,357.21,8.71,19.18,2011-11-01 15:06:00,2011-11-01 15:06:00,United Kingdom,0,0,K-Means,Passive Customers
16976,267,1,251.52,1,2,88,44.0,251.52,125.76,69.92,2011-03-17 16:33:00,2011-03-17 16:33:00,United Kingdom,0,4,K-Means,Lost Customers
16978,78,1,344.33,1,39,166,4.26,344.33,8.83,4.62,2011-09-23 12:50:00,2011-09-23 12:50:00,United Kingdom,0,0,K-Means,Passive Customers
16979,4,6,1852.0,6,64,865,9.72,1852.0,20.81,22.64,2011-02-15 09:20:00,2011-12-06 12:21:00,United Kingdom,294,1,K-Means,Loyal Customers
16980,255,2,1028.46,2,71,739,9.12,1028.46,12.7,26.58,2011-02-21 12:58:00,2011-03-29 16:36:00,United Kingdom,36,4,K-Means,Lost Customers
16982,61,1,384.06,1,22,182,8.27,384.06,17.46,4.3,2011-10-10 12:28:00,2011-10-10 12:28:00,United Kingdom,0,0,K-Means,Passive Customers
16983,13,7,1905.87,7,112,1335,9.34,1905.87,13.33,12.7,2010-12-05 12:34:00,2011-11-27 12:10:00,United Kingdom,356,1,K-Means,Loyal Customers
16984,88,2,4459.52,2,354,2380,5.95,4459.52,11.15,13.01,2011-08-01 17:37:00,2011-09-12 13:43:00,United Kingdom,41,2,K-Means,Loyal Customers
16985,17,10,5464.12,10,62,1832,15.27,5464.12,45.53,36.51,2010-12-16 10:38:00,2011-11-22 13:33:00,United Kingdom,341,1,K-Means,Loyal Customers
16986,30,2,1873.2,2,3,1040,346.67,1873.2,624.4,1009.65,2011-11-09 15:52:00,2011-11-10 11:55:00,United Kingdom,0,0,K-Means,Passive Customers
16987,3,7,1616.8,7,74,401,3.13,1616.8,12.63,18.95,2011-05-18 15:55:00,2011-12-06 17:26:00,United Kingdom,202,1,K-Means,Loyal Customers
16988,5,1,126.12,1,7,43,6.14,126.12,18.02,8.0,2011-12-04 16:02:00,2011-12-04 16:02:00,United Kingdom,0,0,K-Means,Passive Customers
16989,7,6,1133.25,6,7,1233,102.75,1133.25,94.44,47.81,2011-07-12 09:11:00,2011-12-02 16:39:00,United Kingdom,143,0,K-Means,Passive Customers
16990,219,1,179.0,1,1,100,100.0,179.0,179.0,,2011-05-05 08:30:00,2011-05-05 08:30:00,United Kingdom,0,4,K-Means,Lost Customers
16992,11,5,1614.31,5,84,860,9.25,1614.31,17.36,5.99,2011-02-28 10:37:00,2011-11-29 11:50:00,United Kingdom,274,1,K-Means,Loyal Customers
16996,30,6,1456.96,6,13,544,14.7,1456.96,39.38,19.24,2010-12-21 13:22:00,2011-11-09 16:43:00,United Kingdom,323,1,K-Means,Loyal Customers
16997,288,3,702.0,3,7,360,30.0,702.0,58.5,34.28,2011-01-18 11:51:00,2011-02-24 17:28:00,United Kingdom,37,4,K-Means,Lost Customers
16998,150,4,295.0,4,1,76,19.0,295.0,73.75,86.43,2011-02-08 15:42:00,2011-07-13 09:44:00,United Kingdom,154,0,K-Means,Passive Customers
16999,23,2,484.82,2,21,294,12.78,484.82,21.08,34.69,2011-09-26 15:43:00,2011-11-16 13:53:00,United Kingdom,50,0,K-Means,Passive Customers
17001,1,11,3989.57,11,75,2164,12.8,3989.57,23.61,11.48,2010-12-16 09:35:00,2011-12-09 09:38:00,United Kingdom,358,1,K-Means,Loyal Customers
17002,86,3,1493.73,3,41,679,13.86,1493.73,30.48,18.26,2011-02-22 11:46:00,2011-09-15 12:40:00,United Kingdom,205,1,K-Means,Loyal Customers
17004,46,2,1312.14,2,38,771,17.93,1312.14,30.51,44.21,2011-09-08 12:16:00,2011-10-24 14:25:00,United Kingdom,46,0,K-Means,Passive Customers
17006,5,4,781.78,4,37,272,6.18,781.78,17.77,14.21,2011-09-25 12:15:00,2011-12-05 12:09:00,United Kingdom,70,0,K-Means,Passive Customers
17007,51,6,889.9300000000001,6,50,597,11.48,889.93,17.11,10.98,2010-12-17 13:57:00,2011-10-20 10:47:00,United Kingdom,306,1,K-Means,Loyal Customers
17010,18,1,195.36,1,11,118,10.73,195.36,17.76,8.53,2011-11-21 14:49:00,2011-11-21 14:49:00,United Kingdom,0,0,K-Means,Passive Customers
17011,30,1,270.9,1,15,186,12.4,270.9,18.06,5.98,2011-11-09 13:30:00,2011-11-09 13:30:00,United Kingdom,0,0,K-Means,Passive Customers
17014,8,3,583.4300000000001,3,63,243,3.38,583.43,8.1,10.73,2011-10-04 11:36:00,2011-12-01 14:09:00,United Kingdom,58,0,K-Means,Passive Customers
17015,29,3,1838.61,3,182,1978,9.24,1838.61,8.59,7.31,2011-06-07 13:19:00,2011-11-11 10:45:00,United Kingdom,156,1,K-Means,Loyal Customers
17017,3,20,8694.26,20,88,6673,26.48,8694.26,34.5,24.03,2010-12-02 10:17:00,2011-12-07 09:32:00,United Kingdom,369,2,K-Means,Loyal Customers
17018,41,2,920.1,2,15,176,11.0,920.1,57.51,21.23,2011-01-18 08:46:00,2011-10-30 11:42:00,United Kingdom,285,1,K-Means,Loyal Customers
17019,11,4,1258.08,4,166,820,3.6,1258.08,5.52,5.79,2010-12-06 12:55:00,2011-11-28 13:06:00,United Kingdom,357,1,K-Means,Loyal Customers
17022,31,1,71.0,1,7,108,15.43,71.0,10.14,5.19,2011-11-08 17:09:00,2011-11-08 17:09:00,United Kingdom,0,0,K-Means,Passive Customers
17024,45,3,95.85,3,2,69,23.0,95.85,31.95,7.33,2011-07-05 09:31:00,2011-10-25 13:47:00,United Kingdom,112,0,K-Means,Passive Customers
17025,61,3,357.77,3,8,235,26.11,357.77,39.75,28.01,2010-12-01 15:45:00,2011-10-10 09:06:00,United Kingdom,312,1,K-Means,Loyal Customers
17026,185,2,154.82999999999998,2,4,97,24.25,154.83,38.71,55.33,2010-12-05 12:47:00,2011-06-07 14:28:00,United Kingdom,184,4,K-Means,Lost Customers
17027,79,6,877.5600000000001,6,110,416,2.81,877.56,5.93,5.51,2011-01-26 14:19:00,2011-09-22 12:24:00,United Kingdom,238,1,K-Means,Loyal Customers
17029,111,2,716.0,2,1,400,200.0,716.0,358.0,0.0,2011-04-17 10:57:00,2011-08-21 11:06:00,United Kingdom,126,0,K-Means,Passive Customers
17030,64,1,146.87,1,11,146,13.27,146.87,13.35,7.17,2011-10-07 08:49:00,2011-10-07 08:49:00,United Kingdom,0,0,K-Means,Passive Customers
17031,12,2,380.35,2,19,235,10.68,380.35,17.29,10.92,2011-07-08 09:38:00,2011-11-28 10:23:00,United Kingdom,143,0,K-Means,Passive Customers
17033,86,3,1030.14,3,24,750,26.79,1030.14,36.79,52.21,2010-12-15 13:21:00,2011-09-14 14:34:00,United Kingdom,273,1,K-Means,Loyal Customers
17034,16,3,745.52,3,28,410,13.67,745.52,24.85,18.4,2011-02-25 10:10:00,2011-11-23 15:14:00,United Kingdom,271,1,K-Means,Loyal Customers
17035,246,2,433.53,2,27,229,8.18,433.53,15.48,6.34,2011-02-01 12:27:00,2011-04-08 11:23:00,United Kingdom,65,4,K-Means,Lost Customers
17037,88,1,1267.32,1,75,656,8.75,1267.32,16.9,5.33,2011-09-13 12:49:00,2011-09-13 12:49:00,United Kingdom,0,0,K-Means,Passive Customers
17038,30,1,112.4,1,22,28,1.27,112.4,5.11,2.66,2011-11-09 13:50:00,2011-11-09 13:50:00,United Kingdom,0,0,K-Means,Passive Customers
17040,138,1,449.73,1,15,181,12.07,449.73,29.98,46.3,2011-07-25 10:19:00,2011-07-25 10:19:00,United Kingdom,0,0,K-Means,Passive Customers
17041,27,3,1071.49,3,59,927,13.43,1071.49,15.53,7.22,2010-12-14 11:43:00,2011-11-13 11:21:00,United Kingdom,333,1,K-Means,Loyal Customers
17042,3,5,1036.58,5,74,990,10.21,1036.58,10.69,7.7,2011-04-06 14:53:00,2011-12-07 12:26:00,United Kingdom,244,1,K-Means,Loyal Customers
17043,32,4,1735.18,4,100,998,9.78,1735.18,17.01,19.39,2011-03-18 14:53:00,2011-11-07 15:33:00,United Kingdom,234,1,K-Means,Loyal Customers
17044,25,1,948.48,1,6,504,84.0,948.48,158.08,55.5,2011-11-14 14:28:00,2011-11-14 14:28:00,United Kingdom,0,0,K-Means,Passive Customers
17045,113,3,339.44,3,20,106,4.82,339.44,15.43,14.43,2011-04-06 12:08:00,2011-08-18 17:09:00,United Kingdom,134,0,K-Means,Passive Customers
17046,157,1,642.02,1,22,510,23.18,642.02,29.18,27.28,2011-07-05 14:24:00,2011-07-05 14:24:00,United Kingdom,0,4,K-Means,Lost Customers
17047,85,3,1100.9,3,59,533,8.2,1100.9,16.94,5.49,2011-05-18 16:50:00,2011-09-15 13:27:00,United Kingdom,119,0,K-Means,Passive Customers
17048,118,3,925.35,3,41,485,11.28,925.35,21.52,11.2,2011-01-12 16:51:00,2011-08-14 11:49:00,United Kingdom,213,1,K-Means,Loyal Customers
17049,3,9,5655.03,9,201,2673,8.43,5655.03,17.84,16.26,2011-03-09 08:33:00,2011-12-07 10:48:00,United Kingdom,273,1,K-Means,Loyal Customers
17050,96,6,3185.64,6,169,1595,5.18,3185.64,10.34,9.42,2011-02-13 12:41:00,2011-09-04 13:48:00,United Kingdom,203,1,K-Means,Loyal Customers
17051,194,1,240.89,1,40,179,4.26,240.89,5.74,4.39,2011-05-29 14:13:00,2011-05-29 14:13:00,United Kingdom,0,4,K-Means,Lost Customers
17052,28,1,399.09,1,72,251,3.02,399.09,4.81,6.22,2011-11-11 14:50:00,2011-11-11 14:50:00,United Kingdom,0,0,K-Means,Passive Customers
17053,131,1,498.48,1,13,122,9.38,498.48,38.34,16.53,2011-08-01 10:23:00,2011-08-01 10:23:00,United Kingdom,0,0,K-Means,Passive Customers
17054,28,5,1356.33,5,64,804,9.69,1356.33,16.34,8.67,2011-04-08 13:14:00,2011-11-11 12:56:00,United Kingdom,216,1,K-Means,Loyal Customers
17058,82,3,1179.89,3,51,592,9.55,1179.89,19.03,8.68,2011-04-14 09:18:00,2011-09-19 10:13:00,United Kingdom,158,0,K-Means,Passive Customers
17059,30,5,3080.39,5,292,1850,3.6,3080.39,5.99,5.82,2010-12-05 12:35:00,2011-11-10 12:27:00,United Kingdom,339,2,K-Means,Loyal Customers
17060,266,1,234.24,1,5,216,43.2,234.24,46.85,59.48,2011-03-18 13:27:00,2011-03-18 13:27:00,United Kingdom,0,4,K-Means,Lost Customers
17061,74,11,5232.2300000000005,11,57,1526,15.41,5232.23,52.85,63.89,2011-04-21 13:29:00,2011-09-27 11:24:00,United Kingdom,158,1,K-Means,Loyal Customers
17062,314,4,533.33,4,52,418,6.06,533.33,7.73,5.78,2010-12-05 11:59:00,2011-01-30 11:01:00,United Kingdom,55,4,K-Means,Lost Customers
17063,21,7,1461.14,7,66,770,9.87,1461.14,18.73,7.62,2011-02-23 13:44:00,2011-11-18 16:19:00,United Kingdom,268,1,K-Means,Loyal Customers
17064,59,3,855.45,3,53,316,5.18,855.45,14.02,10.55,2011-01-16 16:10:00,2011-10-12 10:18:00,United Kingdom,268,1,K-Means,Loyal Customers
17068,12,21,4552.14,21,116,2164,7.31,4552.14,15.38,8.76,2010-12-06 13:58:00,2011-11-27 13:14:00,United Kingdom,355,2,K-Means,Loyal Customers
17069,28,9,2709.7000000000003,9,111,1506,10.53,2709.7,18.95,9.98,2010-12-01 16:49:00,2011-11-11 17:13:00,United Kingdom,345,1,K-Means,Loyal Customers
17070,114,1,304.24,1,62,131,2.11,304.24,4.91,4.95,2011-08-17 17:01:00,2011-08-17 17:01:00,United Kingdom,0,0,K-Means,Passive Customers
17071,28,9,2429.03,9,102,1197,8.55,2429.03,17.35,11.02,2011-02-03 08:18:00,2011-11-11 16:31:00,United Kingdom,281,1,K-Means,Loyal Customers
17073,18,4,1446.09,4,142,759,4.36,1446.09,8.31,6.5,2011-08-22 14:37:00,2011-11-22 11:47:00,United Kingdom,91,0,K-Means,Passive Customers
17075,18,4,834.12,4,62,292,3.79,834.12,10.83,9.36,2011-01-26 13:20:00,2011-11-22 11:58:00,United Kingdom,299,1,K-Means,Loyal Customers
17076,36,3,841.0799999999999,3,17,295,11.8,841.08,33.64,24.24,2010-12-10 10:08:00,2011-11-03 17:53:00,United Kingdom,328,1,K-Means,Loyal Customers
17078,36,2,378.2,2,28,788,28.14,378.2,13.51,17.7,2011-11-03 18:49:00,2011-11-03 19:17:00,United Kingdom,0,0,K-Means,Passive Customers
17079,78,1,118.8,1,2,24,12.0,118.8,59.4,0.0,2011-09-22 15:34:00,2011-09-22 15:34:00,United Kingdom,0,0,K-Means,Passive Customers
17080,22,2,287.62,2,8,166,20.75,287.62,35.95,23.18,2011-03-15 12:05:00,2011-11-17 12:59:00,United Kingdom,247,1,K-Means,Loyal Customers
17081,25,2,288.91,2,55,77,1.22,288.91,4.59,3.57,2011-10-24 13:08:00,2011-11-14 12:56:00,United Kingdom,20,0,K-Means,Passive Customers
17082,33,2,2003.85,2,75,1049,12.95,2003.85,24.74,28.96,2011-01-25 14:36:00,2011-11-06 15:17:00,United Kingdom,285,1,K-Means,Loyal Customers
17083,109,3,1405.78,3,24,772,14.85,1405.78,27.03,22.51,2011-02-09 11:38:00,2011-08-22 15:43:00,United Kingdom,194,1,K-Means,Loyal Customers
17084,35,2,2747.99,2,146,1702,11.42,2747.99,18.44,11.35,2011-11-04 14:49:00,2011-11-04 14:54:00,United Kingdom,0,0,K-Means,Passive Customers
17085,123,5,1562.4,5,115,785,4.22,1562.4,8.4,6.48,2010-12-12 12:24:00,2011-08-08 14:15:00,United Kingdom,239,1,K-Means,Loyal Customers
17086,7,6,2050.08,6,76,1859,19.36,2050.08,21.36,27.41,2011-10-07 11:22:00,2011-12-02 13:54:00,United Kingdom,56,0,K-Means,Passive Customers
17088,28,4,1991.01,4,96,868,7.55,1991.01,17.31,5.92,2011-03-31 09:48:00,2011-11-11 14:23:00,United Kingdom,225,1,K-Means,Loyal Customers
17090,4,7,1974.65,7,45,903,14.8,1974.65,32.37,36.45,2010-12-20 13:52:00,2011-12-05 13:44:00,United Kingdom,349,1,K-Means,Loyal Customers
17091,3,9,3827.76,9,119,1746,8.95,3827.76,19.63,7.44,2010-12-07 09:55:00,2011-12-07 10:43:00,United Kingdom,365,1,K-Means,Loyal Customers
17092,50,4,1774.03,4,99,1130,9.11,1774.03,14.31,9.88,2011-03-07 14:51:00,2011-10-20 19:51:00,United Kingdom,227,1,K-Means,Loyal Customers
17094,322,1,302.0,1,14,152,10.86,302.0,21.57,19.03,2011-01-21 13:09:00,2011-01-21 13:09:00,United Kingdom,0,4,K-Means,Lost Customers
17095,23,3,1324.16,3,69,618,8.35,1324.16,17.89,14.13,2011-01-09 11:05:00,2011-11-17 12:21:00,United Kingdom,312,1,K-Means,Loyal Customers
17096,15,4,1022.13,4,46,339,7.06,1022.13,21.29,10.2,2011-03-23 12:05:00,2011-11-24 15:01:00,United Kingdom,246,1,K-Means,Loyal Customers
17097,2,8,954.42,8,153,459,2.18,954.42,4.52,4.63,2010-12-09 14:55:00,2011-12-07 17:05:00,Spain,363,1,K-Means,Loyal Customers
17100,18,2,971.74,2,65,800,12.31,971.74,14.95,4.54,2011-11-21 16:36:00,2011-11-21 16:36:00,United Kingdom,0,0,K-Means,Passive Customers
17101,10,4,1621.73,4,28,815,19.4,1621.73,38.61,36.52,2011-06-14 14:49:00,2011-11-29 13:57:00,United Kingdom,167,1,K-Means,Loyal Customers
17102,262,1,25.5,1,1,2,2.0,25.5,25.5,,2011-03-23 10:08:00,2011-03-23 10:08:00,United Kingdom,0,4,K-Means,Lost Customers
17105,159,2,665.78,2,80,693,7.7,665.78,7.4,4.12,2011-02-06 14:46:00,2011-07-03 15:53:00,United Kingdom,147,0,K-Means,Passive Customers
17107,33,6,10797.48,6,269,4826,11.6,10797.48,25.96,36.48,2011-03-06 15:17:00,2011-11-06 14:14:00,United Kingdom,244,2,K-Means,Loyal Customers
17109,29,6,881.29,6,107,588,5.07,881.29,7.6,8.58,2011-04-21 15:46:00,2011-11-10 16:59:00,United Kingdom,203,1,K-Means,Loyal Customers
17110,165,1,163.29999999999998,1,12,50,4.17,163.3,13.61,7.61,2011-06-27 12:58:00,2011-06-27 12:58:00,United Kingdom,0,4,K-Means,Lost Customers
17111,47,1,231.61,1,29,282,9.72,231.61,7.99,5.22,2011-10-23 15:59:00,2011-10-23 15:59:00,United Kingdom,0,0,K-Means,Passive Customers
17114,6,8,801.12,8,85,215,1.75,801.12,6.51,4.46,2011-01-09 11:39:00,2011-12-04 12:17:00,United Kingdom,329,1,K-Means,Loyal Customers
17115,8,3,837.5,3,33,372,9.54,837.5,21.47,14.03,2011-04-20 14:46:00,2011-12-01 14:30:00,United Kingdom,224,1,K-Means,Loyal Customers
17117,288,1,116.2,1,9,68,7.56,116.2,12.91,4.86,2011-02-24 13:54:00,2011-02-24 13:54:00,United Kingdom,0,4,K-Means,Lost Customers
